text,label
id être en train de chier sur quelqu'un d'autre et mon ami serait juste venu avec un mot sage et gentil sur les autres personnes la vie qui mettrait tout en perspective et me laisserait un peu mal à l'aise d'avoir râpé,3
Je pense que les mesures prises par ce site et les contributeurs sont au-delà de la grossièreté ils sont offensants à la courtoisie et à la logique communes,3
Je souligne ces choses afin d'indiquer clairement que je suis allé dans ce film avec les meilleures intentions mais que je me sentais irritée et épuisée.,3
et je me sens violent,3
Je me sens mal à l'aise parce que je fais du travail de cour,3
J'ai été à deux sessions de neuf mois et je me demande comment je me sentirais si une fille que je me sentais vraiment irritable sale et puant,3
Je me sens tellement amère en ce moment que je ne pouvais pas rassembler la force d'étudier même quand mes finales sont à une semaine.,3
Je savais que je comparais ces expériences virtuelles à nous et me sentais plus insatisfait de notre sexe,3
Je me sens mal à l'aise si j'arrêtais de faire ces choses pour elle.,3
J'aimerais peut-être me retirer de mon sentiment d'hostilité.,3
"J'ai l'impression qu'il n'est en fait pas gentil et ignorant, bien que cela ne soit pas évident compte tenu de la majorité du reste de son éducation et de ses réalisations.",3
"Je souffre d'un tort, mais en même temps je sens que je suis lésé.",3
J'ai l'impression que j'étais laissé vouloir sans la chance de jouer avec très dangereux à la maison pyrotechnique c'était tellement amusant,3
J'ai l'impression que ce personnage est devenu amer parce qu'il a appris à s'attendre au pire de la vie.,3
Je n'ai pas l'habitude de mentir à mes parets à propos de ce que je fais,3
J'avais l'impression que seule la mer froide pouvait décrire,3
Je me sens froid et je suis honteux couché nu sur le sol illusion jamais changé en quelque chose de réel im large éveillé et je peux voir le ciel parfait est déchiré vousre un peu tard im déjà déchiré ich habe den glauben un uns an dich verloren,3
"Je veux dire, c'est comme ça que je me sens en colère, je sens qu'on est en train de se battre.",3
J'avais mis mon alarme pour que j'ai eu beaucoup de temps pour manger le petit déjeuner se préparer et laisser les garçons sortir sans se sentir pressé avant que je devais partir à,3
Je me sens rebelle contre les pilules,3
"Je me sens en colère, mais surtout je me sens comme un idiot.",3
Je me sens tellement en colère par le sentiment que je devrais profiter le plus,3
Je me sens torturée par ma présence dans sa vie et pourtant elle est toujours après tant d'arguments tant de colère se méfiant de la jalousie et des mensonges qu'elle est encore avec moi,3
J'ai certainement plus à écrire sur mais je me sens distrait par le soleil et toutes les autres choses sur l'ole pour faire la liste,3
"Je suis chez moi, je me sens encore plus agité qu'avant.",3
Je me sens furieuse.,3
"J'ai juste l'impression que si tout le monde savait ce que je vais faire pour l'obtenir ainsi, ils seraient consternés.",3
Je n'ai pas l'air très religieux ou poussé par la morale alors il a dû éviter d'argumenter que les enfants ont besoin de valeurs religieuses dans leur vie de peur que je ne me sente à nouveau offensé,3
Je n'ai aucune expérience avec le ressentiment de la façon dont dh gère son enfant ou quelque chose comme ça et maintenant im de l'autre côté de la question et besoin de conseils,3
"Je sais qu'une prière que je dis aujourd'hui, il se souviendra d'un an où je lutte ou me sens rebelle.",3
J'avais l'habitude de sentir quand j'étais enfant et que c'est arrivé et combien je détestais les adultes pour avoir inventé des règles comme juste après quelque chose devient vraiment bon comme des vacances il doit finir,3
J'ai l'impression qu'il y a des moments où tu es si impoli sans le remarquer ou comment tu peux être si inconsidéré,3
Je me sens bien en colère avec eux.,3
Il me reste un peu plus d'une semaine de congé et j'ai l'impression d'être plus dérangé que jamais.,3
Je ne l'utilise que lorsque ma peau est irritée,3
"Je me sens stressée quand je me sens submergée au fond de mon cœur, il me chuchote ces choses",3
J'ai l'impression que les romances de désintox m'ont distrait de tout ce que j'aurais pu avoir de certains href http www,3
Im fou ou déçu ou se sent insatisfait je ne réagis pas vraiment,3
Je suppose que la différence cette fois est que nous sommes récemment allés en vacances et me voir dans les photos de vacances m'a laissé profondément dégoûté avec moi-même,3
Je me sens grincheux à propos d'ambiguïtés mauvaise interprétation le voir comme obtus négligent ou se servir de soi qui n'est pas un bon signe,3
Je me sens grincheux J'ai besoin de calme pas un bar de bonbons,3
Im stupéfait que je puisse même me sentir agité du tout,3
Je me sens aussi stressée parce que j'ai l'impression d'avoir à mettre les choses en place pour mon mari pour que ça soit plus facile.,3
Je sais ce que les garçons aiment et je me suis sentie insultée et j'ai joué jusqu'à,3
Je ne sentirai aucune culpabilité car la vie m'a fait du tort.,3
Je pense que je me sens distrait aujourd'hui parce que je n'ai pas beaucoup à dire,3
Je reçois ces impulsions créatives qui sont si fortes qu'elles me laissent tous les sentiments de colère et d'agitation et presque déprimés,3
Je ressens tellement de joie chaque jour quand je suis autour de toutes ces petites punaises qu'elle rend toutes ces petites choses si insignifiantes,3
Je me sens tellement distrait,3
Je me sens un peu haïe à son égard.,3
"Je me sentais un peu offensé et quand il est rentré à la maison, j'ai dit hey what's up avec toi",3
"Je voulais utiliser Macs vice est gentil, mais la lèvre était coincée et je me sentais trop impatiente pour le gâcher.",3
"Je pense à ça, mais je vais vous dire ce que je ressens à propos de l'inscription de mon nom sur le tableau de bord.",3
Je commence à me sentir plus en colère par ça plus j'y pense,3
"J'y pense aussi quand j'ai envie d'écrire des choses impolies qui passent par ma tête, mais comme j'ai le bon sens, réaliser serait désastreux pour ma capacité de faire et de garder des amis si publié",3
Je ne réponds jamais aux e-mails désagréables que j'obtiens d'internautes aléatoires mais depuis im actuellement en attente avec un service de facturation et sentir une touche grouillante je ne pouvais pas m'aider moi-même,3
Je me sentais rebelle si tu veux connaître les faits froids et durs.,3
ive a trouvé que le mot à utiliser dans des situations que je me sens dangereuses,3
Je ne voulais pas passer mes premières semaines et mes premiers mois avec mon nouveau-né dans des larmes constantes en combattant une bataille qui nous a tous épuisés et qui m'a potentiellement laissé le sentiment de ressentiment et de drain.,3
"Je me sens moins stressé et à la fin de la journée, je découvre généralement que ive fait plus",3
Je me sens frustrée et impatiente bien plus que je ne veux l'admettre,3
"Je suis sûr que je retournerai gémir à propos des enfants la semaine prochaine, mais dès que j'en ai marre ou frustré, ce qui est très souvent que je fais un choix conscient de me concentrer sur la chance que j'ai d'avoir mon écriture.",3
Je ressens de la colère non seulement parce que ma race est insultée mais aussi à cause de l'exposition arrogante d'ignorants généralement attachés à de telles déclarations,3
"Il y a quelque temps, un homme a essayé de m'apprendre quelque chose d'essai parce qu'il est très difficile d'enseigner quelqu'un quand vous-même n'êtes pas compétent et cultivé",3
Je ne peux pas m'attendre à ce que les gens fassent un dîner sans noix de lait et je me sens malpoli de demander de vérifier les étiquettes sur quelque chose avant que je lui donne,3
J'ai l'impression que beaucoup plus de distance et d'insatisfait après avoir quitté le camp,3
"Je sais que ce n'est pas vrai, je me sens trop têtu pour m'avouer.",3
"Je venais régulièrement avec lui au début de notre relation via la pénétration et le clitoris indirect stim, mais qui s'est évanoui et je ne suis pas venu avec lui dans plusieurs années cela m'a fait sentir le ressentiment à propos de la pénétration",3
Je déteste quand je dis des choses désagréables à mes enfants et je déteste quand je me sens comme si je savais que je ne devrais pas le faire mais je regarde les mots sortir de ma bouche comme un cobra irate,3
Je déteste qu'il se sente lésé.,3
Je me sens toujours baisée,3
Je ne sais pas pourquoi je me sens si hostile envers toi.,3
Je fais un choix soit d'être un connard ou d'être raisonnable et quelle que soit la direction que je choisis a inévitablement une partie qui a tout le droit dans le monde de se sentir lésé,3
Je me suis réveillé le lendemain en me sentant rancunier d'avoir à passer un jour que je sais de mon cœur que je n'apprécierais pas du tout.,3
J'ai commencé à ressentir cette sensation d'irritation,3
Je me compare à moi-même et je me sens presque dégoûté de moi-même.,3
Je me suis réveillée en me sentant vraiment énervée ce matin.,3
Je ne veux pas accepter qu'il soit inévitable que nous devenions tous des vieux et des femmes grincheux à mesure que nous vieillissons et je ne veux pas accepter que le sentiment irrité et ennuyé par des petites choses futiles est normal,3
Je me sens un peu en colère parce que les derniers moments après les quêtes sont si sombres,3
Je me sens à l'aise de courir avec Mandy et de croire qu'elle n'est pas dérangée par mon rythme lent,3
Je commence à me sentir vraiment irritable ce qui n'est pas un bon signe pour moi parce que cela signifie généralement une hypomanie et je ne reçois pas les belles euphores,3
Je ressens déjà l'envie d'avoir de plus en plus et non pas de monsieur juste plus je manque les baisers violents et les choses mordantes qui font le service un plaisir,3
Je pense qu'il a aidé et j'ai souhaité beaucoup de fois depuis que je pouvais juste l'allumer quand je me sens stressé,3
Je peux dire que je me sens égoïste et comme un échec,3
J'ai été uber béni tout au long de ma vie et si je me concentre sur ce que Jésus a fait pour moi je réalise que ces sentiments sont des détails minuscules par rapport à la grandeur du Christ,3
ive s'est sentie si hostile ces derniers temps,3
Je n'ai aucune idée de pourquoi Im se sent si merdique maintenant,3
J'ai l'impression que tout le monde serait offensé et que cette publicité serait probablement retirée immédiatement,3
"J'ai l'impression que quelqu'un m'a offensé ou d'une façon ou d'une autre déçu, j'ai libéré tout ressentiment que j'ai été héberger et sentir la paix et le soulagement que je désire",3
Je sens que je peux poster ceci et il ne sera pas pris comme haineux ou tout autre moyen que juste un point de vue inoffensif d'une personne curieuse,3
